text,type,categorie,video
ser despedido del trabajo,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/131793.mp4
prisionero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/157520.mp4
malversar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154135.mp4
proposición,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/192942.mp4
fundamento,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175806.mp4
fundar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152023.mp4
defender,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151862.mp4
oprimir a alguien,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/157571.mp4
comercial,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151191.mp4
opresión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/190964.mp4
administrar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127889.mp4
proveer,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/192953.mp4
mediar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/180018.mp4
adinerado,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/164370.mp4
trabajador industrial,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179596.mp4
subvención pública,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127850.mp4
tomador de apuntes,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127855.mp4
plan de trabajo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/130236.mp4
certificado de servicio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278466.mp4
Ayuda para desempleados que no perciben prestación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151749.mp4
experiencia profesional,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/130244.mp4
taller práctico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127851.mp4
vida laboral,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127860.mp4
supervisor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246370.mp4
financiación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127824.mp4
beca estatal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/148950.mp4
seguro sanitario escolar,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/163562.mp4
sin cargo,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/124774.mp4
amenazar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/149034.mp4
anciano,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/149038.mp4
seguro del hogar,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/276090.mp4
hindú,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175632.mp4
anciana,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/149040.mp4
arrendado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/149064.mp4
terrateniente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/157167.mp4
tribunal de apelación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179613.mp4
señal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246380.mp4
federal,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175840.mp4
pescadero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/183272.mp4
patriota ,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/183219.mp4
caro,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/8982.mp4
capacitado,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246626.mp4
operador de montacargas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246527.mp4
topógrafo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246513.mp4
manguera de incendios,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179956.mp4
bombero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/440052.mp4
pescador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/183273.mp4
parque de bomberos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/236175.mp4
piscicultor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/183159.mp4
feedback,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175841.mp4
cuerpo de bomberos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/271538.mp4
criterios formales de admisión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127796.mp4
sistema regulatorio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246344.mp4
beca escolar,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/148951.mp4
marco normativo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154374.mp4
iniciativa educativa para adultos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/208723.mp4
municipio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/130251.mp4
representante,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156075.mp4
negociación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/130221.mp4
ordenanza,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151742.mp4
normas legislativas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/130256.mp4
préstamo para estudios,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/157562.mp4
ayuda al estudiante de educación secundaria,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330572.mp4
servicios de asistencia ,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179753.mp4
beca a estudiantes de secundaria superior,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330458.mp4
cualificación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/450054.mp4
garantía de calidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/179345.mp4
derecho de acceso público a los documentos oficiales,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151961.mp4
evaluación de calidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/236491.mp4
investigacion y desarrollo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154110.mp4
periodo de prueba,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/284568.mp4
intérprete de lengua de signos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/154093.mp4
subvención especial para estudiantes adultos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/163668.mp4
desigualdad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/125389.mp4
personal ,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156809.mp4
número de DNI,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127830.mp4
formación profesional,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175755.mp4
igualdad entre hombres y mujeres,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/151745.mp4
manifestación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330919.mp4
nórdico,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/174629.mp4
vengar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152275.mp4
imparcial,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/209274.mp4
permiso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156755.mp4
pirata,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/183157.mp4
proyecto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/192958.mp4
revolución,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/217264.mp4
opinión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/4940.mp4
tienda,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/4983.mp4
reparador de relojes,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/70499.mp4
relojero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/217157.mp4
limpiacristales,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475928.mp4
riqueza,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55818.mp4
arma,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55819.mp4
trabajador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55835.mp4
asesor de bodas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278718.mp4
hombre del tiempo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/64777.mp4
corona de flores,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56303.mp4
interesar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/5700.mp4
intercambio,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/5669.mp4
total,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44490.mp4
agente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42865.mp4
quiebra,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43517.mp4
IVA,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44493.mp4
administración,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42861.mp4
contabilidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42860.mp4
socio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44465.mp4
ahorro,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44477.mp4
constitución,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278715.mp4
gestión estratégica,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44518.mp4
cuota,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/409079.mp4
legal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43540.mp4
fusión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43546.mp4
departamento,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43527.mp4
ilegal,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43534.mp4
estadística,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44481.mp4
existencias,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44482.mp4
inflación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43535.mp4
gasto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44516.mp4
exportación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43530.mp4
ingresos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44522.mp4
gestión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43543.mp4
importación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43533.mp4
marketing,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43544.mp4
negociar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44460.mp4
fianza,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475844.mp4
secretario,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44478.mp4
auditoría,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42866.mp4
administrativo,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42862.mp4
acción,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44542.mp4
factura,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330732.mp4
acreedor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43523.mp4
pago anticipado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42863.mp4
logística,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43541.mp4
personal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/386370.mp4
organigrama,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44463.mp4
gestión de proyectos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44517.mp4
pacto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44526.mp4
memoria,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43515.mp4
reunión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/5414.mp4
sanción,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44466.mp4
precontrato,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44470.mp4
productividad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44473.mp4
regateo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42870.mp4
préstamo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44531.mp4
pedido,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44462.mp4
déficit,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43526.mp4
proveedor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44484.mp4
porcentaje,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44467.mp4
superávit,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44485.mp4
balance,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42868.mp4
contrato,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43522.mp4
mercado de valores,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44483.mp4
beneficio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44500.mp4
corrupción,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42880.mp4
capital,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42874.mp4
bienes,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42891.mp4
deflación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42882.mp4
tasa,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42889.mp4
recesión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44534.mp4
sobre de paga,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44538.mp4
contratado,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44504.mp4
saldo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42867.mp4
anteproyecto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42884.mp4
variable,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44492.mp4
convenio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43514.mp4
compromiso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42876.mp4
valor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44491.mp4
acta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44458.mp4
descuento,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42883.mp4
embargo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44479.mp4
dinero negro,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42872.mp4
deuda,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43524.mp4
empresa,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330864.mp4
devaluación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43528.mp4
evasión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44544.mp4
economía,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42885.mp4
vacaciones,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55392.mp4
vendedor de aspiradoras,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/171489.mp4
unión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56308.mp4
vocación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56157.mp4
alta dirección,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175452.mp4
acomodador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127880.mp4
vendedor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56143.mp4
veterinario,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55810.mp4
máquina expendedora,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56142.mp4
vicepresidente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56146.mp4
aventura,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/175500.mp4
mercadillo de segunda mano en el jardín,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/180025.mp4
gestionar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475868.mp4
violento,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56150.mp4
víctima,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/56147.mp4
vencedor,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/153802.mp4
aldea,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/263115.mp4
camarógrafo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/275852.mp4
neto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44461.mp4
crédito,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44506.mp4
comercializable,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44503.mp4
fluctuación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42890.mp4
franquicia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43531.mp4
entidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330879.mp4
liquidación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246378.mp4
bruto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44501.mp4
débito,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44511.mp4
especializarse,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/128011.mp4
especialista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/128010.mp4
producto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44529.mp4
accionista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44543.mp4
cuenta de pérdidas y ganancias,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44507.mp4
contrato de crédito,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44505.mp4
documento de negocios,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44510.mp4
materiales promocionales,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44524.mp4
rendimiento laboral,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44535.mp4
objetivo de ventas,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44525.mp4
fondo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330750.mp4
impuesto sobre beneficios de capital,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44520.mp4
tipo de interés,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43536.mp4
clausurar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43520.mp4
adeudar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44464.mp4
puja,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42871.mp4
comité,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42877.mp4
promoción,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44530.mp4
malversación de fondos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42886.mp4
cheque,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42875.mp4
activo fijo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44497.mp4
fundador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/152022.mp4
sobregiro,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44539.mp4
protocolo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44474.mp4
enemigo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42887.mp4
sindicato,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44486.mp4
presupuesto,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42873.mp4
representar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44475.mp4
indemnización,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44532.mp4
soldador,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/69301.mp4
plan de negocios,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44528.mp4
inversión,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/43537.mp4
informe financiero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44521.mp4
cartera de clientes,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44502.mp4
cuota de mercado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44509.mp4
globalización,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44519.mp4
entorno económico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44513.mp4
intérprete,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/5463.mp4
gasto realizado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/439629.mp4
asesoría económica,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44499.mp4
comercio electrónico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/42487.mp4
banquero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/148961.mp4
canguro,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/64058.mp4
batalla,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/330582.mp4
vetar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/58042.mp4
cajero de banco,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246605.mp4
papeleta,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/64072.mp4
esteticista,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/54965.mp4
barricada,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/127866.mp4
barman,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/55371.mp4
panadero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/156687.mp4
patente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/69287.mp4
conjunto de objetos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278701.mp4
dirigente,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/5600.mp4
prestar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/5231.mp4
validación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44793.mp4
piratería de software,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44754.mp4
webmaster,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44795.mp4
fusionar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475858.mp4
phishing,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/44753.mp4
macroeconomía,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/281263.mp4
rescate,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/19919.mp4
empresa multinacional,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/271279.mp4
economía nacional,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/270841.mp4
sobrecualificado,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/298094.mp4
horas extraordinarias,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272183.mp4
desempleo de larga duración,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/270756.mp4
negociación salarial,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/282460.mp4
la práctica de trabajo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/284723.mp4
nacionalización,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/282448.mp4
monopolio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/281391.mp4
cualificado,adjetivo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/275244.mp4
reparto de beneficios,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/287992.mp4
reciprocidad,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/287955.mp4
local,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/1976.mp4
capital social,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/275245.mp4
segregación,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/288087.mp4
guante de protección,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272161.mp4
ingeniero,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272221.mp4
ascenso,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278397.mp4
mapa de la pobreza,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/281291.mp4
logro,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20396.mp4
etapa de desarrollo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20139.mp4
teoría del comercio,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/298530.mp4
transparencia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/298595.mp4
gestión del personal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272146.mp4
formación del personal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272116.mp4
comportamiento social,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20118.mp4
ciclo económico,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475628.mp4
administración de empresas ,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475138.mp4
discriminación positiva,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/270797.mp4
ingresos adicionales,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/250074.mp4
pensión anual,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/282432.mp4
lugar de trabajo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/621512.mp4
abajo firmantes,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/281237.mp4
instrucciones de trabajo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272234.mp4
éxito,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20175.mp4
pago aplazado,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/282637.mp4
impuesto de sociedades,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/276022.mp4
corporativismo,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/271422.mp4
supervisar,verbo,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20178.mp4
burbuja económica,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/275819.mp4
grupos desfavorecidos,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/272160.mp4
racionamiento del crédito,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/246448.mp4
violencia,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/298798.mp4
acuerdo verbal,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/475137.mp4
niño pequeño,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/20257.mp4
conflicto de valores,nombre,trabajo-social,https://media.spreadthesign.com/video/mp4/5/278689.mp4
